num_author,name_author,field,continent,university,h_index,h_rank,i10_index,i10_rank,Euclidean_index,Euclidean_rank,Total_Citation,Total_Citation_rank,Total_Publication,Total_Publication_rank,ABC,ABC_rank,ABC_A,ABC_A_rank,DBC,DBC_rank,CRBC,CRBC_rank,CEBC,CEBC_rank,TCEBC,TCEBC_rank,ACES,ACES_rank,ABC+CES,ABC+CES_rank,ABC*CES,ABC*CES_rank
4639,John Kennan,multiple-field,North America,WISC,15,1141,18,1155,484.3645321449538,949,1281.0,1071,26,1461,4,749,8,1097,15.0,1386,4,656,18,1177,11.5,1143,1554.3600114265378,708,247.2159534241124,1400,1221.079767120562,859
4640,Rishabh Kirpalani,macro,North America,WISC,4,3256,3,3094,44.85532298401161,3227,80.0,3267,6,3475,3,924,3,2072,4.5,3116,2,1039,4,2882,3.5,2589,147.31714690148775,1824,24.40093455903269,3558,89.60373823613078,2731
4641,Rasmus Lentz,labor,North America,WISC,9,1992,9,1961,207.5427666771357,1760,512.0,1808,12,2609,3,924,7,1234,7.5,2418,2,1039,10,1859,6.5,1818,580.1429168584779,1032,132.0620006043607,2039,520.2480024174428,1305
4642,Lorenzo Magnolfi,i_organization,North America,WISC,3,3600,2,3404,21.61018278497431,3746,39.0,3705,7,3309,1,1576,2,2431,4.0,3242,1,1424,2,3459,2.0,3174,22.778174593052025,3325,16.556349186104043,3816,33.11269837220809,3502
4643,Christopher Mckelvey,development,North America,WISC,4,3256,4,2824,102.1665307231287,2488,186.0,2671,4,3855,0,3283,1,2917,2.0,3907,0,3203,4,2882,2.0,3174,51.08326536156435,2688,102.1665307231287,2317,103.1665307231287,2613
4644,Corina Mommaerts,multiple-field,North America,WISC,7,2425,7,2254,61.61168720299745,2970,162.0,2789,11,2737,2,1169,5,1568,6.5,2616,2,1039,7,2299,5.0,2147,106.67530083968478,2073,55.58171329847526,2909,163.74513989542578,2218
4645,Martin O'Connell,multiple-field,North America,WISC,16,1038,19,1100,216.47863635934144,1719,735.0,1515,20,1840,2,1169,8,1097,11.0,1825,2,1039,19,1119,10.5,1239,350.35231664211017,1259,199.21308273033003,1618,594.6392481909901,1235
4646,Jack Porter,econometrics,North America,WISC,9,1992,9,1961,261.1187469332679,1535,673.0,1589,15,2273,5,627,11,832,10.0,1962,5,545,9,2003,8.5,1487,2508.6096979298063,584,80.47184905645283,2553,458.831094338717,1385
4647,Daniel Quint,multiple-field,North America,WISC,8,2197,6,2423,70.19259220174163,2841,179.0,2710,16,2168,2,1169,8,1097,9.0,2114,1,1424,7,2299,6.5,1818,93.99261905709731,2184,41.52214569073901,3191,121.56643707221704,2473
4648,Fernanda Rojas-Ampuero,labor,North America,WISC,0,4667,0,4385,0.0,4667,0.0,4667,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,1.0,4669
4649,Marzena Rostek,micro_theory,North America,WISC,9,1992,9,1961,223.64704335179573,1691,526.0,1779,16,2168,8,386,12,763,12.0,1681,7,384,10,1859,10.5,1239,2813.994888828446,559,50.61455150532503,2991,392.5309635479253,1502
4650,Kim Ruhl,i_trade,North America,WISC,13,1348,19,1100,241.9400752252508,1619,837.0,1412,24,1571,6,525,9,991,15.0,1386,5,545,20,1065,13.5,969,1524.9705999695448,710,176.2292571798397,1741,1198.6048002588775,870
4651,Laura Schechter,multiple-field,North America,WISC,17,948,19,1100,578.2568633401596,819,1837.0,817,26,1461,3,924,10,906,14.5,1436,3,816,19,1119,12.0,1098,1034.2462186689795,838,502.991999935999,742,2003.967999743996,664
4652,Ananth Seshadri,multiple-field,North America,WISC,15,1141,16,1280,594.0951102306768,806,1553.0,919,21,1766,10,280,15,589,15.5,1343,9,268,17,1241,15.0,864,10655.861473277007,295,103.43982020530648,2300,1038.8380222583712,926
4653,Xiaoxia Shi,econometrics,North America,WISC,12,1477,15,1353,185.42383881259715,1885,518.0,1793,21,1766,5,627,11,832,13.0,1571,4,656,16,1309,12.0,1098,826.0771425722161,911,96.19210492142398,2384,553.1526295285439,1275
4654,Jeffrey Smith,labor,North America,WISC,26,451,35,527,2945.546638571523,128,8003.0,196,54,596,8,386,23,303,31.0,565,8,320,35,538,23.0,493,16166.754803483096,224,2594.5616172826813,97,23288.05455554413,112
4655,Lones Smith,micro_theory,North America,WISC,16,1038,19,1100,576.7824546568663,822,1488.0,954,34,1095,15,142,19,415,24.5,776,10,231,24,876,20.0,589,10310.699520586722,298,140.32757078951144,1983,2021.241132632183,659
4656,Alan Sorensen,i_organization,North America,WISC,12,1477,13,1510,730.3252699996078,661,1963.0,773,17,2079,4,749,10,906,10.5,1890,4,656,13,1535,9.5,1356,2081.2610195422085,628,670.4502982218554,556,3337.251491109277,508
4657,Ashley Swanson,multiple-field,North America,WISC,10,1802,10,1828,167.3349933516597,1992,441.0,1937,15,2273,3,924,7,1234,9.0,2114,2,1039,11,1737,8.0,1567,210.1772191779133,1547,165.30526793668776,1813,653.221071746751,1176
4658,Christopher Taber,labor,North America,WISC,21,669,23,906,2275.3889777354552,172,4479.0,390,31,1232,12,216,19,415,21.5,923,11,201,24,876,19.0,627,17531.858351523537,209,639.4137390908809,590,8169.378608181451,283
4659,Steve Trost,behavior-experiment,North America,WISC,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,0.0,4667,0.0,4669,1.0,4669
4660,Marek Weretka,micro_theory,North America,WISC,7,2425,6,2423,188.77764698183947,1865,347.0,2142,13,2492,3,924,7,1234,8.0,2304,3,816,6,2464,5.5,2026,649.9889566361635,996,49.4327470649756,3022,189.7309882599024,2092
4661,Kenneth West,multiple-field,North America,WISC,29,352,43,396,2849.6112015501344,132,7832.0,201,72,385,6,525,38,108,39.0,379,6,456,43,408,33.0,258,13854.393918047075,251,1704.2408545315354,182,11894.685981720748,204
4662,Alice Wu,labor,North America,WISC,1,4388,1,3809,45.0,3225,45.0,3632,1,4577,0,3283,1,2917,0.5,4588,0,3203,1,3860,0.5,4086,22.5,3334,45.0,3096,46.0,3267
4663,Kohei Yata,econometrics,North America,WISC,2,3967,2,3404,28.231188426986208,3579,37.0,3719,3,4085,0,3283,0,3965,1.5,4125,0,3203,2,3459,1.0,3730,14.115594213493104,3638,28.231188426986208,3468,29.231188426986208,3577
4664,Joseph G. Altonji,labor,North America,Yale,28,386,33,565,2634.789555163752,146,7478.0,211,43,813,14,160,27,228,28.5,630,14,128,33,579,24.5,444,36000.86722456178,121,1359.5716257412685,258,20198.574386119028,125
4665,Donald W. K. Andrews,econometrics,North America,Yale,41,139,74,134,4358.840786264164,69,11537.0,119,88,257,28,35,55,38,58.0,172,24,40,78,122,53.5,92,72455.57883142022,71,4326.176590136799,41,124676.12111396717,20
4666,Dirk Bergemann,micro_theory,North America,Yale,29,352,49,305,778.8831748086487,629,3897.0,447,76,341,19,95,45,71,47.5,249,13,148,55,250,39.5,174,20529.97263924433,183,634.3275550469034,596,12326.551100938068,196
4667,Steven Berry,i_organization,North America,Yale,24,528,27,733,2934.199379728651,129,6650.0,247,38,953,13,186,21,355,25.5,733,10,231,30,649,22.0,518,23065.56803970441,168,1546.857881291484,207,21488.01033808077,119
4668,Xiaohong Chen,econometrics,North America,Yale,36,203,63,191,1060.6182159476614,467,5459.0,316,94,227,15,142,47,61,54.5,193,12,173,66,184,47.0,127,18589.33001517492,202,864.6722897682376,430,13610.756636291802,184
4669,Ray Fair,macro,North America,Yale,17,948,25,816,276.9638965641551,1473,1195.0,1122,60,517,7,445,17,493,33.5,504,5,545,27,755,19.0,627,1649.7303210333023,696,240.38808881346108,1433,1875.1047105076889,687
4670,Philip A. Haile,multiple-field,North America,Yale,15,1141,16,1280,422.84157789886274,1078,1339.0,1040,21,1766,9,329,12,763,15.0,1386,8,320,17,1241,13.0,1007,6779.054851507647,375,187.1684596105607,1677,1791.684596105607,705
4671,Samuel Kortum,multiple-field,North America,Yale,25,490,28,696,3213.3890209559127,116,9691.0,155,43,813,10,280,17,493,26.5,696,10,231,28,718,20.0,589,47783.36571738011,100,1467.0579947277322,228,16038.637942005054,154
4672,Giovanni Maggi,i_trade,North America,Yale,22,617,24,859,705.5926586919679,681,2601.0,627,31,1232,13,186,22,327,22.0,892,11,201,26,797,20.0,589,21087.89003584323,179,243.3171726120308,1421,3238.4404165684314,516
4673,Giuseppe Moscarini,multiple-field,North America,Yale,18,872,23,906,264.268802547709,1527,1024.0,1258,28,1363,10,280,16,541,19.0,1075,9,268,24,876,17.5,716,4563.795141409756,454,175.13630733427462,1752,1827.4993806770208,694
4674,Benjamin Polak,micro_theory,North America,Yale,15,1141,19,1100,194.3707796969493,1838,698.0,1558,26,1461,3,924,13,700,14.5,1436,3,816,19,1119,12.0,1098,324.77909719459217,1308,191.30029208686847,1655,757.2011683474741,1093
4675,Larry Samuelson,micro_theory,North America,Yale,39,164,91,85,1303.8297434864724,351,6502.0,252,146,81,25,49,75,16,85.5,66,20,64,96,79,66.5,53,31455.106693038288,138,918.4506141919652,410,23255.7159689911,113
4676,Aleh Tsyvinski,multiple-field,North America,Yale,21,669,25,816,850.0752907831164,587,2612.0,624,37,989,18,103,29,197,27.5,661,13,148,30,649,25.5,418,17895.96238176947,205,589.7639373027998,639,10882.514808753196,223
4677,Edward Vytlacil,econometrics,North America,Yale,26,451,30,633,1177.2319227747776,406,4385.0,398,34,1095,10,280,23,303,22.0,892,10,231,30,649,21.0,550,14447.640993874254,241,832.3089443755309,446,9056.39838813084,264
4678,Fabrizio Zilibotti,multiple-field,North America,Yale,37,189,48,318,1871.2757680256536,235,7503.0,209,59,532,16,128,42,84,37.5,409,15,113,49,313,34.5,235,48483.39104261621,96,1076.756333942909,340,18049.857677029453,137
4679,Jason Abaluck,multiple-field,North America,Yale,11,1625,11,1709,408.2658447629436,1111,895.0,1359,14,2384,8,386,9,991,11.0,1825,8,320,11,1737,9.5,1356,3585.6138879093483,510,252.07785643109864,1386,2205.700707879888,629
4680,Yusuke Narita,multiple-field,North America,Yale,11,1625,12,1604,109.99090871522064,2406,344.0,2156,21,1766,4,749,5,1568,12.5,1623,3,816,13,1535,8.5,1487,325.16973751773946,1306,82.46018098373213,2528,397.3009049186607,1494
4681,Costas Arkolakis,i_trade,North America,Yale,14,1239,15,1353,1004.8626771852958,499,2311.0,687,22,1700,9,329,9,991,15.5,1343,9,268,15,1379,12.0,1098,15617.450605065134,230,91.54089895318565,2424,835.4089895318564,1037
4682,David Argente,multiple-field,North America,Yale,8,2197,7,2254,71.01408311032397,2822,183.0,2686,14,2384,4,749,8,1097,9.0,2114,2,1039,9,2003,6.5,1818,121.4509549201928,1983,73.00724599634447,2654,350.0362299817224,1586
4683,José-Antonio Espín-Sánchez,history,North America,Yale,5,2944,4,2824,40.69397989875161,3321,88.0,3209,10,2874,0,3283,2,2431,5.0,2983,0,3203,4,2882,2.5,2945,20.346989949375804,3412,40.69397989875161,3203,41.69397989875161,3349
4684,Eduardo Dávila,finance,North America,Yale,7,2425,6,2423,158.74822833657075,2045,339.0,2169,13,2492,9,329,13,700,11.0,1825,3,816,12,1632,11.0,1189,1187.3158573879232,787,63.92722457943783,2789,559.2722457943784,1269
4685,Max Cytrynbaum,econometrics,North America,Yale,1,4388,0,4385,3.0,4440,3.0,4453,1,4577,0,3283,0,3965,0.5,4588,0,3203,0,4408,0.0,4504,1.5,4444,3.0,4407,4.0,4412
4686,Laura Adler,multiple-field,North America,Yale,4,3256,4,2824,249.69381249842775,1581,361.0,2108,7,3309,0,3283,0,3965,3.5,3382,0,3203,4,2882,2.0,3174,124.84690624921387,1958,249.69381249842775,1390,250.69381249842775,1869
4687,Felix Aidala,macro,North America,Yale,1,4388,0,4385,5.0990195135927845,4310,6.0,4335,2,4322,0,3283,1,2917,1.0,4350,0,3203,0,4408,0.5,4086,2.549509756796392,4319,5.0990195135927845,4266,6.0990195135927845,4276
4688,Marnix Amand,labor,North America,Yale,1,4388,0,4385,2.0,4497,2.0,4502,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,1.0,4501,2.0,4473,3.0,4474
4689,Rick Antle,multiple-field,North America,Yale,8,2197,8,2100,216.70486842708448,1717,399.0,2019,15,2273,0,3283,1,2917,7.5,2418,0,3203,8,2146,4.0,2445,108.35243421354224,2060,216.70486842708448,1523,217.70486842708448,1969
4690,Jaime Arellano-Bover,labor,North America,Yale,3,3600,2,3404,27.459060435491963,3600,46.0,3618,4,3855,0,3283,3,2072,2.0,3907,0,3203,2,3459,1.5,3437,13.729530217745982,3656,27.459060435491963,3490,28.459060435491963,3596
4691,Orazio Attanasio,multiple-field,North America,Yale,53,62,95,77,1109.9468455741471,441,8276.0,186,131,103,23,62,60,29,77.0,83,19,73,99,72,65.0,58,44575.86786324634,104,903.9177033071818,415,21166.02487937236,121
4692,Nicholas Barberis,finance,North America,Yale,23,568,25,816,3636.707026968216,97,11376.0,125,26,1461,5,627,16,541,15.5,1343,5,545,25,834,15.0,864,12016.78462354256,271,3402.6241699163843,70,20391.745019498307,124
4693,John Eric Humphries,labor,North America,Yale,14,1239,16,1280,355.32238882457153,1224,1072.0,1223,19,1915,3,924,7,1234,11.0,1825,2,1039,17,1241,10.0,1294,592.5012419772102,1023,290.50826075088696,1225,1154.0330430035478,885
4694,Zhen Huo,macro,North America,Yale,6,2677,5,2603,195.88772294352705,1823,360.0,2113,16,2168,6,525,9,991,11.0,1825,2,1039,9,2003,8.5,1487,318.8936582365661,1319,196.782598787206,1627,1342.4781915104418,817
4695,Gerald Jaynes,multiple-field,North America,Yale,5,2944,4,2824,65.43699259593154,2903,142.0,2879,24,1571,1,1576,2,2431,12.5,1623,0,3203,5,2654,3.0,2752,34.703210851535665,3005,66.40642170307133,2749,132.81284340614266,2381
4696,Navin Kartik,micro_theory,North America,Yale,19,797,23,906,487.9979508153697,943,1676.0,870,31,1232,15,142,21,355,23.0,848,10,231,28,718,21.5,536,10048.86100626092,305,300.69739235771823,1192,4587.158277723492,415
4697,Amit Khandelwal,i_trade,North America,Yale,18,872,18,1155,1535.49991859329,291,5210.0,331,21,1766,10,280,12,763,15.5,1343,10,231,18,1177,14.0,936,29656.397776722235,144,869.619101695629,429,9466.810118651918,254
4698,Yuichi Kitamura,econometrics,North America,Yale,15,1141,17,1215,471.2780495631003,971,1249.0,1088,27,1408,9,329,12,763,18.0,1148,7,384,19,1119,14.5,901,4046.637822011509,481,328.2600820647642,1109,3202.600820647642,522
4699,Alvin Klevorick,multiple-field,North America,Yale,7,2425,5,2603,949.518298928462,530,1119.0,1184,16,2168,2,1169,4,1786,9.0,2114,1,1424,6,2464,4.0,2445,530.4268155553334,1061,951.0358265102536,388,2850.1074795307604,554
4700,Ilse Lindenlaub,multiple-field,North America,Yale,4,3256,2,3404,40.91454509095757,3317,68.0,3366,7,3309,3,924,4,1786,5.0,2983,0,3203,5,2654,4.0,2445,52.10611755043887,2664,43.36087214122113,3144,165.44348856488452,2206
4701,Elliot Lipnowski,micro_theory,North America,Yale,7,2425,7,2254,68.95650803223725,2855,183.0,2686,15,2273,5,627,10,906,10.0,1962,4,656,8,2146,8.5,1487,440.6729644712522,1157,44.93745109543172,3097,245.6247065725903,1889
4702,Mushfiq Mobarak,development,North America,Yale,28,386,39,455,1274.7223227040467,363,5263.0,327,52,637,8,386,18,453,30.0,588,8,320,39,464,24.5,444,9486.366452278658,317,1151.8474548645024,315,10303.627093780522,233
4703,Kaivan Munshi,development,North America,Yale,16,1038,21,998,1235.4978753522807,380,3231.0,523,30,1275,6,525,18,453,18.0,1148,6,456,21,1017,15.5,820,9813.729393807032,311,532.4655734233721,703,3692.259013963605,477
4704,Christopher A. Neilson,labor,North America,Yale,11,1625,14,1430,240.20407989873945,1626,728.0,1527,18,1994,6,525,12,763,12.0,1681,5,545,15,1379,11.0,1189,1176.0400299104797,788,181.22842235208304,1715,1233.5989564645813,855
4705,Cormac O'Dea,multiple-field,North America,Yale,8,2197,7,2254,89.24124606929242,2608,222.0,2524,11,2737,1,1576,4,1786,6.0,2731,0,3203,8,2146,4.5,2297,46.609416046390926,2765,90.21883209278184,2440,180.4376641855637,2136
4706,Rohini Pande,development,North America,Yale,38,176,58,227,1629.4124708004415,272,7881.0,199,77,332,16,128,27,228,46.5,267,14,128,60,218,40.0,169,48273.92675461181,97,1010.0779647492444,366,16916.325400737154,145
4707,Theofanis Papamichalis,macro,North America,Yale,0,4667,0,4385,0.0,4667,0.0,4667,1,4577,0,3283,1,2917,0.5,4588,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,1.0,4669
4708,Pascual Restrepo,multiple-field,North America,Yale,18,872,20,1048,3205.678867260412,117,8393.0,182,22,1700,7,445,12,763,14.5,1436,7,384,20,1065,14.0,936,32237.887608503144,134,1465.4532903044924,229,11675.62632243594,213
4709,Marius Ring,p_finance,North America,Yale,2,3967,0,4385,6.48074069840786,4237,10.0,4201,3,4085,1,1576,2,2431,2.0,3907,0,3203,1,3860,1.5,3437,4.201562118716424,4174,7.403124237432848,4147,14.806248474865695,3960
4710,Mark Rosenzweig,multiple-field,North America,Yale,51,71,87,100,2099.3244151393087,193,12147.0,107,111,151,30,25,57,33,70.5,101,30,20,87,101,59.0,72,136396.4680682619,35,1429.5935124170874,236,43418.39888492971,74
4711,Nicholas Ryan,development,North America,Yale,9,1992,9,1961,312.65636088203934,1352,674.0,1587,10,2874,6,525,7,1234,8.0,2304,5,545,10,1859,8.0,1567,1841.8849446208533,668,128.16791722870616,2071,862.1754206009431,1020
4712,Philipp Strack,micro_theory,North America,Yale,16,1038,25,816,166.6823325970692,1995,735.0,1515,42,840,20,83,26,250,31.0,565,12,173,33,579,26.5,389,6397.99836164827,381,103.01204731844648,2304,1764.2529936873764,715
4713,Winnie Van Dijk,labor,North America,Yale,2,3967,2,3404,35.749125863438955,3414,46.0,3618,3,4085,2,1169,3,2072,2.5,3719,1,1424,3,3149,2.5,2945,52.161903789690605,2663,13.0,3930,36.0,3446
4714,Chang-Koo Chi,micro_theory,Asia,Yonsei,2,3967,1,3809,14.247806848775006,3976,21.0,3971,4,3855,0,3283,3,2072,2.0,3907,0,3203,1,3860,1.5,3437,7.123903424387503,3998,14.247806848775006,3894,15.247806848775006,3946
4715,Jin Seo Cho,econometrics,Asia,Yonsei,10,1802,11,1709,415.8280894792943,1093,729.0,1524,32,1187,1,1576,9,991,16.5,1262,1,1424,11,1737,8.0,1567,296.5320962218088,1364,406.0641924436175,905,812.128384887235,1055
4716,Seonghoon Cho,macro,Asia,Yonsei,6,2677,5,2603,123.9112585683803,2285,242.0,2463,14,2384,0,3283,4,1786,7.0,2517,0,3203,5,2654,3.0,2752,61.95562928419015,2527,123.9112585683803,2107,124.9112585683803,2443
4717,Jaerim Choi,multiple-field,Asia,Yonsei,6,2677,4,2824,114.02192771568107,2368,175.0,2728,13,2492,0,3283,2,2431,6.5,2616,0,3203,4,2882,2.5,2945,57.01096385784054,2592,114.02192771568107,2187,115.02192771568107,2513
4718,Kang-Shik Choi,labor,Asia,Yonsei,5,2944,2,3404,25.475478405713996,3641,57.0,3471,8,3159,0,3283,0,3965,4.0,3242,0,3203,2,3459,1.0,3730,12.737739202856996,3692,25.475478405713996,3533,26.475478405713996,3631
4719,Sangyup Choi,macro,Asia,Yonsei,12,1477,13,1510,272.26457720386617,1491,754.0,1487,28,1363,0,3283,2,2431,14.0,1485,0,3203,13,1535,7.5,1649,136.13228860193308,1896,272.26457720386617,1310,273.26457720386617,1809
4720,Yun Jeong Choi,multiple-field,Asia,Yonsei,8,2197,8,2100,115.58546621439912,2358,280.0,2325,18,1994,0,3283,0,3965,9.0,2114,0,3203,8,2146,4.0,2445,57.79273310719956,2582,115.58546621439912,2173,116.58546621439912,2502
4721,Jihwan Do,micro_theory,Asia,Yonsei,1,4388,0,4385,2.6457513110645907,4456,5.0,4375,6,3475,0,3283,2,2431,3.0,3545,0,3203,0,4408,1.0,3730,1.3228756555322954,4459,2.6457513110645907,4429,3.645751311064591,4431
4722,Jong-Hee Hahn,i_organization,Asia,Yonsei,7,2425,4,2824,44.609416046390926,3234,116.0,3028,16,2168,0,3283,3,2072,8.0,2304,0,3203,4,2882,3.0,2752,22.304708023195463,3340,44.609416046390926,3106,45.609416046390926,3273
4723,Sunku Hahn,micro_theory,Asia,Yonsei,5,2944,2,3404,22.781571499789035,3709,55.0,3490,14,2384,0,3283,0,3965,7.0,2517,0,3203,2,3459,1.0,3730,11.390785749894516,3749,22.781571499789035,3604,23.781571499789035,3694
4724,Youjin Hahn,multiple-field,Asia,Yonsei,9,1992,7,2254,82.17663901620703,2679,221.0,2527,21,1766,0,3283,3,2072,10.5,1890,0,3203,7,2299,4.0,2445,41.08831950810352,2855,82.17663901620703,2531,83.17663901620703,2788
4725,Hyeon-Seung Huh,multiple-field,Asia,Yonsei,11,1625,12,1604,75.6042326857432,2763,320.0,2217,47,731,0,3283,0,3965,23.5,827,0,3203,12,1632,6.0,1923,37.8021163428716,2927,75.6042326857432,2623,76.6042326857432,2862
4726,Daeyoung Jeong,micro_theory,Asia,Yonsei,2,3967,0,4385,6.4031242374328485,4247,13.0,4130,6,3475,0,3283,3,2072,3.0,3545,0,3203,0,4408,1.5,3437,3.2015621187164243,4260,6.4031242374328485,4198,7.403124237432848,4218
4727,Soojin Jo,macro,Asia,Yonsei,5,2944,4,2824,280.3943651359635,1450,461.0,1904,9,3018,0,3283,3,2072,4.5,3116,0,3203,4,2882,2.5,2945,140.19718256798174,1869,280.3943651359635,1265,281.3943651359635,1782
4728,Dongik Kang,macro,Asia,Yonsei,0,4667,0,4385,0.0,4667,0.0,4667,3,4085,0,3283,1,2917,1.5,4125,0,3203,0,4408,0.5,4086,0.0,4667,0.0,4669,1.0,4669
4729,Chulyoung Kim,micro_theory,Asia,Yonsei,3,3600,1,3809,25.059928172283332,3647,54.0,3505,14,2384,0,3283,0,3965,7.0,2517,0,3203,1,3860,0.5,4086,12.529964086141668,3697,25.059928172283332,3541,26.059928172283332,3639
4730,Jin Yeub Kim,micro_theory,Asia,Yonsei,2,3967,0,4385,6.48074069840786,4237,14.0,4102,12,2609,0,3283,1,2917,6.0,2731,0,3203,0,4408,0.5,4086,3.24037034920393,4252,6.48074069840786,4190,7.48074069840786,4210
4731,Jiseob Kim,finance,Asia,Yonsei,3,3600,1,3809,15.297058540778355,3953,34.0,3769,11,2737,0,3283,1,2917,5.5,2853,0,3203,1,3860,1.0,3730,7.648529270389178,3978,15.297058540778355,3869,16.297058540778355,3924
4732,Joocheol Kim,finance,Asia,Yonsei,6,2677,2,3404,53.67494760127857,3078,105.0,3091,12,2609,0,3283,0,3965,6.0,2731,0,3203,2,3459,1.0,3730,26.837473800639284,3208,53.67494760127857,2935,54.67494760127857,3133
4733,Kwang Hwan Kim,macro,Asia,Yonsei,4,3256,2,3404,21.54065922853801,3747,50.0,3563,18,1994,0,3283,3,2072,9.0,2114,0,3203,2,3459,2.5,2945,10.770329614269007,3786,21.54065922853801,3649,22.54065922853801,3731
4734,Sang-Hyun Kim,multiple-field,Asia,Yonsei,6,2677,4,2824,35.32704346531139,3420,108.0,3079,23,1634,0,3283,3,2072,11.5,1753,0,3203,4,2882,2.5,2945,17.663521732655695,3508,35.32704346531139,3314,36.32704346531139,3439
4735,Semin Kim,micro_theory,Asia,Yonsei,4,3256,2,3404,34.058772731852805,3447,62.0,3427,8,3159,0,3283,4,1786,4.0,3242,0,3203,2,3459,2.5,2945,17.029386365926403,3532,34.058772731852805,3343,35.058772731852805,3466
4736,Sun-Bin Kim,macro,Asia,Yonsei,11,1625,11,1709,176.31505891443305,1938,459.0,1908,20,1840,3,924,8,1097,11.5,1753,2,1039,12,1632,8.0,1567,349.2637219315785,1264,149.30447703334303,1919,589.2179081333721,1242
4737,Tae-Hwan Kim,econometrics,Asia,Yonsei,18,872,24,859,648.0864139912208,743,2088.0,744,50,671,0,3283,4,1786,25.0,750,0,3203,24,876,12.0,1098,324.0432069956104,1310,648.0864139912208,580,649.0864139912208,1182
4738,Youngse Kim,multiple-field,Asia,Yonsei,3,3600,2,3404,98.48857801796105,2520,146.0,2856,7,3309,0,3283,2,2431,3.5,3382,0,3203,2,3459,1.0,3730,49.24428900898052,2719,98.48857801796105,2358,99.48857801796105,2649
4739,Doowon Lee,multiple-field,Asia,Yonsei,3,3600,1,3809,38.44476557348217,3362,48.0,3588,5,3656,0,3283,0,3965,2.5,3719,0,3203,1,3860,0.5,4086,19.22238278674109,3453,38.44476557348217,3250,39.44476557348217,3389
4740,Kyung-Woo Lee,p_finance,Asia,Yonsei,4,3256,3,3094,104.45573225055676,2460,143.0,2870,12,2609,0,3283,1,2917,6.0,2731,0,3203,3,3149,2.0,3174,52.227866125278375,2662,104.45573225055676,2282,105.45573225055676,2587
